4.84197|2.00807|12.6208 0.677484 1.34498 0.283911
40.3118|25.4432|8.52167 1.49639 0.00818966 1.11771
40.8457|29.8286|24.261 1.29436 0.152927 1.27536
5.25303|0.18629|27.6961 1.52681 0.762946 0.752574
5.65959|7.27065|19.6856 0.648896 0.349057 0.930747
6.07068|9.751|34.4957 0.320249 1.49905 0.197177
6.47917|38.581|13.8178 0.319212 0.111453 0.909571
7.14878|40.6465|10.9536 0.498827 1.31382 0.538948
7.63927|25.5341|8.91355 0.319417 1.21508 0.0368813
8.20899|31.3565|32.0725 0.969716 0.0180897 1.02198
0|13.3053|6.34341 1.04001 1.20376 0.249953
10.2674|10.5195|14.9619 1.37534 1.04636 0.816758
12.9764|9.34039|15.6131 1.51912 1.22674 0.415671
13.2645|3.73499|39.5701 0.226366 1.27159 0.837432
13.2852|15.9899|32.6116 1.02503 0.819359 0.544238
14.1369|4.96353|21.9981 0.198759 0.00935944 0.848329
15.7883|27.6938|16.584 1.38117 0.933247 0.71678
16.8029|6.27034|3.83415 1.5669 1.20392 1.3427
18.3103|36.7602|12.7622 0.0320011 0.305786 0.368526
20.6216|1.60233|13.6802 0.31941 0.351277 1.08626
20.9445|38.5008|8.59491 0.861045 1.42711 1.14917
21.5099|15.1325|30.5522 0.693779 0.990232 0.584589
24.5029|28.3577|0 0.604111 0.74215 0.217859
25.2079|12.6466|6.67265 1.0643 0.820604 0.872245
29.0193|16.8719|5.8191 1.09283 0.784717 1.18385
3.00945|39.688|37.1216 0.84937 0.244193 1.41595
31.4879|8.31779|18.3334 0.880526 0.335066 1.17813
32.562|23.7435|38.672 1.06257 0.264149 0.398966
5.53683|33.451|2.88862 1.15269 0.139112 0.25595
6.59074|35.9035|27.203 1.02444 0.282949 1.48353
0|6.94125|24.4933 0.623956 0.228131 1.1065
1.49737|28.616|34.5263 1.23932 0.0335922 1.39323
11.64|9.82947|9.40654 1.02307 0.681771 0.321481
12.5233|15.8261|13.2683 1.04147 0.793529 0.791438
13.2732|12.253|16.1066 0.646473 1.45383 0.620201
14.7022|22.228|13.8607 1.01335 0.110946 1.07669
14.7665|22.6786|30.9626 0.0304162 0.117859 1.44847
15.4661|14.926|18.119 0.121284 0.190313 0.932928
18.0133|16.6028|40.5863 0.550064 1.29239 0.284487
2.26524|14.4425|22.8524 1.01469 1.0024 1.50245
20.2844|31.2547|20.9449 1.53713 1.14511 1.28513
27.8083|18.7704|38.8038 0.809279 0.00952292 1.02621
28.8836|39.7421|5.1895 0.195 1.35526 0.0347373
30.5747|6.77286|6.02941 1.2939 0.00298673 1.11625
31.3263|8.99221|20.2416 0.31157 1.3608 0.93762
34.542|18.1637|9.96661 0.380831 0.778973 1.08497
36.8685|13.9063|10.0896 1.09867 0.639719 1.49377
38.6748|16.9081|10.4787 1.35122 1.10134 0.750618
4.50242|25.603|33.9244 0.411449 0.581864 0.735628
4.98397|25.8255|19.3299 0.119635 1.36448 0.0704479
0.525055|9.93059|18.0699 0.409737 0.032335 0.224844
0.661945|39.4974|21.3173 0.262938 0.588479 0.194546
0|20.9226|8.76513 0.197727 0.971776 0.368334
12.847|21.1866|27.7001 1.38395 0.596007 1.27433
13.384|19.2151|5.61236 1.22012 1.27052 0.316983
18.0358|34.4986|38.1397 1.45343 1.55723 1.22782
18.2778|30.4431|25.3901 1.34358 0.167288 0.699546
18.702|37.2184|15.0877 0.590226 1.05006 0.691437
20.1485|1.00017|14.1622 0.706674 0.034124 1.47047
23.3393|2.3334|19.6378 0.708879 0.975094 0.770425
25.5299|4.3638|22.4567 0.622 0.00303513 0.486266
25.7313|15.3558|14.6618 0.465644 1.21322 0.0149991
25.7752|16.204|27.6674 0.0396616 1.02905 0.201225
27.4594|31.8597|16.2318 1.30536 0.702106 0.391057
28.0464|13.7022|19.6866 0.506583 1.508 0.904259
29.1572|21.0365|0 0.880813 0.691444 0.528856
30.1626|16.8954|2.52549 0.797891 1.13968 1.33511
30.5521|8.16311|15.1733 1.38542 0.696291 0.657749
33.7379|25.3507|20.7624 0.774039 0.890925 0.0681826
39.5029|23.3821|23.0257 0.790522 0.0539801 0.121153
0.546402|23.824|38.8238 1.04568 0.979613 1.33195
11.0852|40.8994|32.4473 0.44131 0.611638 0.0634234
22.3523|9.68107|34.8307 1.38617 1.04506 0.700802
23.8412|3.92115|16.4619 0.590278 1.27935 0.747056
24.1529|38.4258|27.7868 0.543657 0.118189 0.0359317
24.732|29.4174|25.6384 0.635248 0.662807 1.09026
26.8188|37.9775|31.8577 0.785398 1.24796 0.918602
27.3424|4.95949|6.78892 1.48398 0.838921 0.701301
27.9823|4.49776|29.3412 0.143782 0.241493 0.981985
30.4304|6.89417|26.3942 0.526062 1.18869 0.890939
32.3243|10.7193|11.9158 0.675792 1.15376 1.23352
35.1639|7.38573|6.2319 1.11729 0.523863 0.575864
35.8486|27.3622|2.77975 1.16871 1.32162 1.34088
37.3145|1.54939|31.3718 0.613267 0.22468 1.18224
37.5002|27.3232|27.6197 0.14332 1.30089 1.06332
37.724|27.1074|31.1541 0.265239 0.180271 0.2006
39.8795|14.2364|20.8725 1.30074 1.27457 0.425258
5.77974|19.9628|24.9734 1.20181 1.13656 0.634154
7.28643|27.6304|38.617 1.3354 1.55629 1.12081
7.7928|26.5197|20.4 0.423496 0.507428 1.09429
1.0287|31.0029|25.6978 0.843322 1.39296 0.745643
12.6443|17.5525|21.5335 0.766896 0.770826 0.520281
13.2314|15.5716|19.3495 0.543633 0.0407009 1.17134
13.6263|6.43814|12.3965 0.771012 1.24912 0.0617814
17.5355|22.1054|18.664 0.238826 1.49226 1.15155
17.6799|27.0125|21.7395 0.914993 1.3487 1.16933
18.0278|28.6411|40.8552 0.144975 0.0466209 0.243708
20.93|17.6805|19.4381 0.872305 0.521372 0.750579
23.4241|11.171|25.1054 0.89531 0.211897 0.536138
24.3049|27.2875|21.9085 0.864369 1.33066 1.33841
26.3117|27.8621|34.095 0.222566 0.896227 1.35105
27.0958|35.6785|13.5186 1.43671 0.738711 0.059453
29.0716|40.0696|37.8676 1.3168 0.593758 0.626848
3.79019|2.13956|16.4058 0.996956 1.40672 0.327578
30.3614|26.5563|5.36323 0.653658 0.52452 0.0566978
32.5125|21.3237|5.50016 0.82093 0.641496 0.213149
4.99085|20.1773|11.308 0.496852 0.624027 0.0599686
6.27999|20.8229|24.1958 1.13918 0.38611 0.345571
8.81861|29.7135|17.3792 0.08663 0.0916578 1.12995
9.53929|36.2772|39.4402 0.257836 0.217573 1.19997
0|17.3866|10.052 0.91024 0.111454 0.78067
10.2038|29.8938|21.8812 1.49002 0.705896 0.983443
11.4956|9.74728|11.3302 0.259063 0.786523 1.39657
24.1119|11.367|38.6046 0.48265 1.20931 1.19454
24.3397|17.5682|30.853 0.144014 0.199636 0.9817
25.1223|18.5461|10.0667 1.40394 0.538132 0.863664
27.5906|31.2813|31.2583 0.775217 1.36216 0.714666
29.5289|8.09161|4.81281 0.886866 1.14053 0.729738
30.1169|36.8278|29.182 0.576758 0.0584452 0.128563
30.1275|30.5571|28.0054 0.438818 1.08531 0.912801
31.7172|38.7306|18.0812 1.2414 0.375933 0.155617
33.8853|32.602|19.4474 1.48465 1.05181 1.56108
35.2673|14.4776|27.3307 0.630884 0.324117 0.693036
35.3343|39.3979|7.60697 0.310679 0.89809 0.37419
35.6513|21.7877|2.48743 0.841425 0.991924 1.39103
37.3926|22.2228|0.942606 0.403011 0.803857 0.560821
37.476|22.1348|15.2664 0.907673 1.50263 0.962313
38.1465|13.4748|2.20314 0.0279415 0.710683 0.103174
4.98561|22.6366|35.542 1.06798 1.42629 1.37474
8.85789|24.1237|10.0136 0.955114 0.183364 0.719154
0.0525066|26.4415|6.58016 1.12963 0.709113 0.294846
10.2457|2.04859|32.6988 0.194177 0.240709 1.16537
12.9215|18.286|3.13941 0.420677 1.43045 1.16273
14.2649|35.0075|33.7731 1.10421 0.269974 0.613603
14.2813|39.9701|27.4503 0.0205866 0.137701 1.17729
14.3305|0.171822|37.0111 0.980639 0.0789989 1.05482
15.0507|14.6383|22.2795 0.992729 1.22915 1.47246
15.912|24.0709|9.17282 1.48614 0.399545 0.734362
16.5474|32.336|15.0128 0.975152 0.21824 1.12778
18.4774|13.3417|17.7848 1.24735 0.880826 0.758285
18.8051|12.5524|27.6649 0.773374 1.10773 0.909918
21.4711|28.0288|1.73724 1.3599 1.03074 0.0910168
22.7114|21.5634|16.8813 0.719201 0.753158 1.06984
24.1685|17.898|17.1946 0.666091 0.550999 1.56264
25.9011|3.56057|26.4896 1.10685 0.609881 1.14798
33.5795|28.1507|0.0548927 0.0829313 1.34215 0.714521
38.1415|36.2806|30.0301 0.390536 0.142353 0.298725
7.00208|34.2278|21.5342 0.506599 0.436883 0.0514604
7.06089|37.5914|29.0274 0.00673381 1.29136 0.983842
9.1234|22.7587|36.2371 0.599956 1.55268 0.702546
0.14786|19.6277|14.4314 0.22645 0.75989 1.52968
10.2619|21.2393|21.404 0.266794 0.0778312 0.809038
10.3446|9.93992|33.1737 0.884272 0.44872 1.36796
11.2596|27.8723|14.4493 0.205691 0.428784 0.0428339
11.2884|19.7217|3.66513 0.319449 1.44836 0.427578
13.2003|20.3697|13.3376 1.36702 1.1231 0.0620821
15.7127|7.12861|39.2392 0.798591 0.524994 0.369403
19.2261|30.3151|34.823 0.00717984 0.619764 0.841299
20.5041|24.653|33.4294 0.0677154 0.727532 0.954715
21.1081|6.27818|31.4897 0.132967 1.56086 1.02309
23.4063|26.0215|4.41704 0.681456 1.04387 1.41279
25.1046|14.7659|12.0528 1.41508 1.09248 0.585293
3.25736|39.4874|34.1097 1.32371 1.45769 1.56159
33.3444|9.78389|34.5231 0.832637 0.233583 0.990931
34.4732|31.3282|0 0.2572 0.366057 0.67494
36.7998|14.1586|35.8772 1.09677 1.2101 0.343791
6.78281|39.2747|17.6907 1.39378 0.561154 1.12319
7.91605|13.2982|23.6458 1.40942 0.346458 0.807546
8.30999|25.1104|3.02459 1.36973 0.264254 0.506817
9.21239|12.2788|34.4777 1.27695 1.49045 0.3098
0|24.9691|19.5459 1.47171 1.40572 0.488635
10.4408|0|35.9419 1.54225 1.37642 0.267085
10.5753|2.67682|24.2286 0.445023 0.539421 1.28426
12.0816|11.1801|6.41641 1.27946 0.139825 0.967591
18.733|17.4187|13.9934 1.01561 0.0302907 0.46594
23.5531|4.31885|21.6254 0.0990034 0.928289 0.350424
23.8441|16.2238|1.8809 0.914779 1.01229 0.859318
25.3132|31.428|20.9773 0.847965 1.18773 1.00073
25.4935|30.9416|30.8904 0.429885 0.31116 0.920995
26.2579|33.1097|13.2433 1.26445 1.50059 1.48226
27.5761|11.9161|27.8882 0.356126 1.5427 1.12846
29.4049|19.6378|7.7878 1.38564 0.149466 0.078061
31.2141|18.6188|22.9213 1.24568 0.381714 1.38898
32.7711|23.0149|34.9742 1.06138 0.0452129 1.02932
33.6704|36.7632|26.0397 0.244483 0.526905 0.199734
35.333|34.9132|1.81445 1.07203 1.25951 1.29525
35.3947|25.0902|12.5385 1.11462 1.46559 1.45651
37.2937|38.527|12.2444 0.947022 0.419951 1.28241
5.32617|18.5711|14.4212 0.225787 1.04557 1.16987
5.76599|22.6018|14.4922 0.521383 0.362892 0.0858999
1.64339|2.41722|19.8297 0.0587256 1.4489 0.379906
10.3058|11.7175|29.7608 1.03297 1.40644 1.07514
12.3467|11.7989|18.3373 1.08739 0.77838 0.935988
12.6193|21.5744|11.384 0.755003 1.56563 0.0275143
15.2343|18.7252|17.442 0.648088 0.676358 1.29573
16.1782|31.5443|37.7475 0.0341301 0.931237 0.469906
16.5325|3.53911|24.5843 0.870468 1.55599 0.797959
19.1398|4.51619|29.8327 0.713724 0.231624 1.43132
19.4697|39.8569|11.8232 0.614013 0.814603 1.15021
2.05138|4.9128|11.2412 1.48329 0.667226 1.37198
21.5451|17.5819|17.4629 1.21019 1.41143 1.45123
22.5439|22.5722|32.6003 0.70065 0.733365 1.01103
35.2504|28.4329|9.24211 0.672737 0.67904 1.50082
36.7898|6.94086|11.3418 0.0689085 0.975733 0.0471028
37.4238|3.86146|38.4079 1.34517 1.22544 1.24568
38.1032|28.2132|17.5197 0.335452 0.919045 1.32973
38.8523|13.0751|20.8271 1.18321 0.450059 0.933563
4.46356|27.186|16.7355 1.06467 1.1673 1.22855
5.87732|7.43584|13.9264 0.553417 0.539808 0.0571854
6.82161|0|22.8838 0.668379 1.18417 0.482421
0|30.1791|34.5462 0.782067 0.708458 1.11628
11.6295|37.9677|4.46691 1.472 0.478795 0.558269
14.578|24.6245|27.7025 1.57036 0.521894 0.480597
15.0741|30.4193|30.9957 1.42565 1.36551 0.652437
16.7961|3.7535|36.3729 0.82304 1.32902 1.06305
23.729|3.30207|30.1828 1.30722 1.23023 1.15735
26.0672|15.2552|28.5412 0.86935 0.150552 0.756122
27.5749|22.8199|33.0369 0.800825 0.766537 1.21447
3.13963|15.3788|32.925 1.10941 1.47489 0.504098
30.2386|12.9906|28.369 1.48592 0.346744 0.359129
32.5366|0.882097|33.9153 0.236247 0.47023 0.407958
33.5504|2.1612|31.837 0.542417 1.08208 0.416635
37.1687|12.5693|11.4542 1.16289 0.0423567 0.259967
39.6798|40.9428|26.1233 0.786065 0.990063 0.954789
39.8686|17.768|6.9122 0.745676 0.546807 1.41345
5.36298|5.26883|6.9074 0.0987577 0.185422 1.25685
6.19256|2.41401|38.9217 0.890411 0.104198 0.205958
6.54264|39.4184|10.0376 0.995216 1.27321 0.868424
6.68006|2.21114|22.8834 1.19723 0.470045 0.463867
9.75646|33.7651|34.8508 1.43341 0.627963 1.17044
0.0631408|34.8356|32.8211 0.845517 0.8866 0.146153
11.7896|3.98373|3.68866 1.01515 1.14935 0.689838
12.3208|23.4563|22.2089 1.08565 0.841834 1.29684
13.2153|16.1391|30.9626 0.251784 1.0037 1.22552
13.485|11.3153|5.13493 0.12996 0.847156 1.06413
16.7935|5.88062|23.1186 0.505446 0.103656 0.764962
17.1761|10.1497|4.09695 0.0137919 0.891099 1.24102
18.4471|10.1462|27.1182 0.344277 0.259359 0.528449
18.5125|36.474|18.3817 0.326253 1.02008 0.876336
20.574|11.2521|11.2493 1.35978 1.52829 1.54993
21.726|40.4518|3.60468 0.437812 1.39013 1.24032
22.2866|18.706|8.96317 1.34482 0.972367 1.19704
26.1839|16.3046|27.145 0.615031 0.703501 0.431858
3.34439|28.6621|40.571 0.491778 1.53411 1.07394
38.4054|5.36331|8.21469 0.505825 0.910298 1.0271
40.0007|11.0598|2.8568 0.675893 1.42958 0.194371
5.35617|10.366|16.1947 0.85181 1.46464 1.23816
5.88883|3.03463|33.861 0.711064 1.0012 0.542331
7.4428|29.5199|2.33407 0.201672 0.977229 1.25302
8.21298|32.6525|34.9007 0.223529 0.175563 1.16307
0.329352|13.5826|4.14035 0.923561 1.31387 1.19194
10.1386|24.2361|9.37036 1.30894 1.20835 0.320464
11.7814|5.71345|28.6408 0.606976 1.47106 1.56916
14.6875|33.6749|3.20884 0.539605 0.431788 0.912133
18.4393|7.45033|11.5865 1.05127 0.542927 0.697972
2.73031|7.73888|40.5239 1.03078 1.22095 0.471751
20.0948|30.3435|13.858 0.878423 0.381743 0.85204
24.6605|14.4767|17.3239 1.41227 0.725075 1.48299
26.0404|15.3252|10.2726 0.46203 0.453481 0.207877
28.5517|18.4947|12.584 1.38987 1.01023 0.826281
28.8077|21.1879|23.9611 0.753204 1.1402 1.56032
29.9259|17.9147|23.3495 0.509702 1.13307 0.260655
34.6354|10.3071|15.047 1.42087 0.94376 0.845727
35.7113|18.1815|31.8081 1.38244 0.668909 1.11211
36.7345|11.682|31.1439 0.213899 0.33029 0.0835926
40.2565|8.41794|8.63033 0.388159 1.13649 1.11514
5.15592|19.3932|5.549 0.749662 0.895219 0.121228
7.63439|31.7886|6.11677 0.662412 0.182262 0.322053
7.68402|21.7694|9.52061 0.317212 1.4378 0.686712
8.16778|28.101|11.6278 0.909859 1.07442 0.532819
0.0799645|11.8025|10.6902 1.20599 1.12331 1.39091
0|19.0411|17.8995 0.28898 0.813799 1.09502
0|8.96073|34.5666 0.909785 0.841876 0.385545
10.201|0.134475|12.6146 0.596326 1.1371 0.647608
12.935|36.2118|28.9578 1.12863 0.0878254 0.817965
13.1415|14.47|26.119 1.29504 0.944662 1.1641
14.2445|25.0583|8.71136 0.410303 1.14618 0.389727
16.0815|40.0702|39.2024 0.110246 0.691606 0.92639
17.7194|14.3849|33.1102 0.550683 0.761114 1.47978
20.1243|29.9333|6.98537 1.31028 1.31472 0.751837
22.0796|3.05009|12.8055 0.726027 0.754189 1.18835
24.4542|30.1701|8.38882 0.530346 0.357353 0.587548
26.2555|39.7777|8.44875 1.17145 0.177142 1.26417
36.7582|0|10.7498 1.51739 1.11723 0.890911
4.67509|39.8198|12.765 0.835667 0.245993 0.200637
5.06387|11.1479|5.59359 1.45695 0.510628 0.892647
6.2274|0|17.3756 0.707989 0.883437 1.19159
7.53862|17.894|16.2468 0.300786 0.575682 1.43252
8.09528|34.143|13.6732 1.44977 1.00178 0.497469
9.24531|21.7381|2.18115 0.737231 0.689898 1.18945
10.7578|5.09082|13.882 0.89082 0.848147 0.994178
14.4486|0.450819|17.7589 0.62167 0.372614 1.26055
15.4409|16.7647|34.5465 0.0702529 1.05123 0.671963
18.123|5.76264|8.4043 0.417093 0.513404 0.122889
2.43086|1.79886|40.5878 1.56791 0.813789 1.16845
22.7868|7.45646|2.80785 0.809661 1.25559 1.17132
29.4988|27.308|23.8231 0.127953 0.427005 0.339895
29.9449|11.2441|18.8245 0.881322 0.798179 0.976506
31.1787|0.271452|29.6462 0.741387 0.552369 0.1027
31.7115|16.8714|33.8698 0.754953 0.502886 0.57684
33.7663|34.2829|0.75222 0.392385 0.920795 0.0539775
34.561|7.55351|2.09333 0.120451 0.556657 1.37241
36.1864|26.5817|0.762346 0.0177656 0.608748 0.215783
36.5741|23.2778|11.9963 0.0394455 1.19499 0.669559
36.579|16.5502|18.7323 1.52092 1.37124 1.3327
36.9773|11.4961|34.2458 0.800642 0.60601 0.519087
4.07711|0.999009|34.986 0.384934 0.57046 0.209754
4.83946|35.56|1.58947 0.721422 0.506865 1.15896
6.93279|25.7887|1.86092 1.22599 1.21604 1.56292
9.69726|34.608|37.739 0.309844 0.931855 0.538636
11.2322|40.5534|31.4673 0.520079 0.132544 0.552413
12.4759|14.3685|20.7151 1.16007 0.907208 1.43348
15.6553|2.36649|24.75 0.0690798 0.561355 0.478592
17.9121|4.79661|7.27538 1.02018 1.34696 0.784371
19.6793|34.0373|38.0972 1.26551 0.796947 1.56464
20.2873|24.3462|20.8971 0.68687 0.345692 0.733364
20.4906|16.9767|22.0521 0.463221 1.23266 0.302489
20.7837|33.1901|37.0412 0.320567 1.21938 0.748051
22.5509|37.7234|28.6042 0.128359 1.21933 1.28556
22.6873|31.9047|11.559 0.177715 0.161911 0.802834
24.238|32.7386|39.4861 0.383952 0.574895 0.799223
27.5627|11.4141|35.5324 0.557567 0.412639 0.760096
28.018|14.6353|36.0746 0.136326 1.22456 1.46442
3.7894|25.1101|32.2229 0.331642 0.122926 0.338144
31.4671|20.8741|38.38 0.643031 0.435901 0.891805
32.931|8.39811|24.0115 0.465862 0.366308 1.24094
33.1295|37.8096|30.6072 1.3228 0.676355 0.774167
34.1554|20.6638|29.1416 1.25379 0.994678 1.39227
36.3305|6.43401|16.1005 0.821113 0.290103 0.579892
8.37946|15.2587|33.8338 1.0436 0.938069 1.35131
0|18.2323|21.4347 0.712862 1.35978 0.566371
12.5628|0.673655|39.0787 0.68014 0.55958 0.397349
14.4747|39.2986|34.1698 0.237258 1.14391 1.28347
15.8683|19.6993|33.414 0.477478 0.54713 0.636751
16.2444|20.1494|9.12982 1.56865 1.41632 1.32909
17.2175|17.3381|35.3849 0.148342 0.124225 0.809847
17.9784|14.0634|27.4447 0.896213 0.838181 0.869214
26.1742|18.4767|31.4674 0.0458203 1.07772 0.491453
26.7652|34.0575|40.394 0.530483 1.29564 0.0784518
27.2831|22.6374|39.0411 0.695656 0.918521 0.805832
27.56|15.1607|9.36216 0.957116 0.287063 0.362605
27.6088|37.1604|35.5377 1.443 0.900422 0.990448
28.92|10.0782|37.0339 0.627754 0.823832 1.03714
29.6469|1.48393|10.8029 0.921327 1.26295 0.527854
30.2019|20.4103|31.2977 0.939997 1.34113 0.564694
30.5985|10.3864|17.5841 1.35883 0.632548 0.859472
33.0823|7.22222|18.345 1.49549 0.8774 1.34929
33.6164|24.0352|23.2032 1.21206 1.23452 1.26158
40.2935|13.4051|1.04359 0.65269 0.468488 0.369843
9.67031|27.6891|25.8861 1.45262 1.21843 0.969066
0.434745|10.0659|18.4791 0.706919 1.42375 0.89983
0|25.0616|4.72187 0.493224 0.0970291 0.441441
11.3413|0|18.1134 1.4905 1.12738 0.687088
11.9977|29.3856|28.7838 1.29588 0.157344 1.49069
16.1391|5.55388|10.2523 0.591885 0.346378 1.1026
18.6301|34.9296|24.8696 0.962106 0.097331 0.635692
19.5708|2.98691|17.3774 0.0771422 0.250438 1.54305
2.29049|37.8422|26.8559 0.810146 0.961708 0.460264
20.9833|31.8645|31.0123 0.456376 1.51704 0.0678669
21.488|34.1934|11.4884 0.424863 0.166606 1.00725
22.3315|18.8249|20.9628 1.35552 0.789677 0.617644
26.0046|3.42755|10.1218 1.06859 0.846667 0.225857
26.3775|13.4302|9.70162 1.47681 0.622743 0.694816
26.5197|3.00816|15.3536 0.472513 0.986588 0.533585
28.4416|21.0731|30.8345 0.288528 0.617624 1.40231
31.713|7.16375|37.1407 0.972293 0.482771 0.83968
31.945|25.6273|31.6269 0.422207 0.292146 0.438406
32.3259|26.0328|6.26952 0.316491 0.042453 0.621462
35.7383|39.4062|19.7134 1.51138 0.729241 0.627588
6.49763|25.2262|0.627212 0.100124 0.530885 0.100524
1.92506|29.8459|17.6544 0.189342 0.731454 1.4866
13.7149|13.0442|33.5526 1.00337 0.904663 1.30384
16.0506|20.3289|3.95604 0.674536 0.890653 0.965852
18.2362|0.466762|10.3746 0.0692722 0.539125 0.547066
18.4784|24.38|8.1975 1.22973 0.655956 1.04346
18.5889|40.698|16.366 0.243023 1.36563 0.217984
21.9648|9.143|18.4216 0.222927 1.45274 0.29053
23.9133|38.7729|27.4701 1.36544 1.38578 0.0982037
28.6572|1.16145|1.98594 0.611171 1.48042 0.34829
30.5515|37.6751|0.242246 1.11479 0.225705 1.43956
31.3538|8.03145|33.5533 0.251777 0.25662 0.797504
32.2814|8.04357|2.33571 0.165962 1.5479 1.0779
32.638|31.8295|36.6415 1.5206 0.766606 0.206316
32.9657|2.42064|2.86702 0.1482 0.987448 0.953865
36.2433|21.7128|25.509 1.42651 1.42246 0.641166
39.6908|40.0689|16.5227 0.207684 1.02742 0.731829
4.22993|10.8652|13.6495 0.671807 1.14261 1.09002
40.3624|10.7327|11.9875 0.460428 1.37658 0.739836
7.28463|11.3535|24.3118 0.602214 1.17399 1.32511
9.70378|11.6636|14.0062 1.36923 0.872167 1.40875
0.126945|8.8902|12.594 0.026632 1.28796 0.71797
0|34.3742|7.5017 0.604327 1.06688 1.228
1.74907|39.7449|0 0.488675 1.04381 0.380229
13.0601|33.7665|9.71383 0.467949 0.472107 0.744629
18.3818|36.6748|26.2226 1.51332 1.42507 0.396708
20.1458|29.1712|27.3108 0.155151 0.00932726 1.0635
21.572|0.162306|32.5164 0.378826 0.346112 1.56143
22.3424|35.4583|16.812 0.525809 0.769981 0.760108
24.5542|14.5374|30.8519 0.962485 0.594606 0.983227
25.1995|13.0924|0.797841 0.684035 1.26587 0.926414
25.7285|25.0456|6.00433 1.49652 0.789361 0.377181
28.3735|7.74941|38.6772 0.590088 0.173168 0.0291537
33.3066|31.0456|29.0227 1.42872 0.495072 0.802914
35.0963|10.3553|30.144 0.807978 0.818004 1.3009
35.6422|36.0677|3.67278 1.0337 0.774001 0.341433
36.952|7.54948|37.8751 0.197255 1.07202 0.942082
37.5349|28.3988|10.4225 0.754251 0.703652 0.526371
38.7522|1.81107|11.4901 0.847536 0.932071 0.630827
4.50537|33.1658|35.3402 0.578666 1.0521 0.611093
5.24041|37.7116|29.1731 0.769729 1.48724 0.594495
12.4587|11.0156|21.7376 1.33866 1.16061 1.307
15.5114|0|14.9059 0.045981 0.0591017 0.869786
16.212|8.76172|32.5064 1.07258 0.57748 0.916972
19.0069|10.4597|19.9098 0.573655 1.32187 0.546556
19.3706|15.6435|27.5313 0.480347 0.449537 0.555798
2.97668|9.42081|6.80269 0.0132701 0.464882 1.3178
24.7611|2.12528|15.6785 0.188948 0.127378 0.600922
25.1541|10.9835|7.18328 0.433153 0.418005 0.59502
26.6226|27.9396|13.0364 1.09993 0.0727255 0.502852
27.6506|18.839|23.6609 0.866766 1.44169 0.161356
27.7236|11.5298|23.4749 1.21655 0.401136 0.27104
28.723|17.5685|32.4838 1.32717 0.0845361 0.612572
29.4387|0.822633|22.3628 1.45377 1.07608 0.0547824
30.2736|0.582427|32.4178 1.56634 1.33677 0.422295
31.6265|10.9288|16.5861 0.636358 0.472576 0.844401
34.4603|11.7359|11.8987 0.0562884 0.300968 0.796598
5.34795|36.3155|16.7423 0.198135 1.3912 1.17786
8.57109|13.3107|25.0548 1.33247 1.18868 0.124348
8.82179|14.6768|27.0967 0.546357 0.598274 0.0095804
9.74901|9.16086|26.2835 1.47839 0.302317 0.876438
17.1402|18.3109|28.2635 1.5171 0.917657 1.00491
21.3047|34.6347|40.8148 1.28414 0.76781 0.44163
21.3685|24.8069|20.312 1.52125 1.46041 0.927437
21.6255|39.9634|40.4856 0.894466 1.37509 0.676244
22.2086|3.24473|34.631 1.50623 0.333457 0.607616
28.1665|32.5525|38.1922 1.27512 0.994629 0.231204
28.3703|2.16402|25.1321 0.684531 0.822592 1.04568
28.4763|10.6842|37.1728 0.88283 0.033998 0.381354
3.21154|37.8621|33.5633 0.799374 0.720807 0.754942
30.1613|36.3417|6.5044 0.471875 0.183033 1.11089
30.2884|25.7351|26.325 0.897627 0.443365 0.814927
30.6604|4.76894|39.3234 1.45437 1.37944 0.0941798
30.9423|14.0156|6.55224 1.11566 0.505167 1.0692
31.089|10.8165|34.1247 1.55718 1.03887 0.0203939
32.174|1.78165|8.30469 1.16778 0.689234 0.836188
33.6471|30.3999|13.1977 0.316237 1.53481 1.0103
36.2074|26.6187|31.3551 1.26385 0.386455 0.864634
7.17998|9.96599|39.5784 1.20726 0.120526 0.420645
7.90465|29.878|38.0224 0.617396 0.584421 0.768136
8.97382|39.2249|39.7685 0.499734 1.20132 1.38891
14.2164|32.9277|0 1.07247 0.502924 1.32432
14.414|2.48537|16.4498 1.47027 0.0833379 0.0515172
18.5797|15.9898|12.0222 1.10585 1.37795 1.46493
22.7446|5.71127|6.0677 0.152607 0.691269 1.41041
24.4901|0.711472|9.18557 0.945755 0.42404 1.25522
25.2401|39.1729|8.96309 1.2308 1.3453 0.595407
25.2485|16.2337|17.4203 1.21629 1.19533 1.2036
25.8205|3.29987|3.10229 1.05014 0.163049 0.922582
25.9146|1.27368|21.1087 1.08338 1.21867 0.468358
27.2093|9.94195|40.131 0.531124 1.28795 0.90223
28.6069|28.4508|35.343 0.990455 0.720559 0.720716
31.6185|27.089|22.687 1.31344 1.40364 0.220966
31.9029|37.4245|9.53753 1.26673 0.905101 1.33688
33.5158|30|28.6208 0.662708 1.31518 0.578031
34.2136|39.6669|0.875114 0.9197 1.39675 1.02559
36.094|13.0443|28.6914 1.36237 0.00137253 1.12062
37.6596|14.6739|29.6762 0.867584 0.698755 1.03795
38.0205|28.9403|28.066 0.719387 0.65772 1.25039
4.31138|39.5963|2.23572 1.36432 0.914742 1.17338
5.4691|3.04351|15.9823 1.02318 0.785398 1.54755
