x  y  z   error
0.0392699  1.06029  0.11781  -12.7974
0.0392699  1.06029  0.19635  -13.623
0.0392699  1.06029  0.274889  -8.66921
0.0392699  1.06029  0.353429  -4.54102
0.0392699  1.06029  0.431969  -5.36666
0.0392699  1.06029  0.510509  -9.49485
0.0392699  1.06029  0.589049  -9.49485
0.0392699  1.06029  0.667588  -3.71538
0.0392699  1.06029  0.746128  -14.4487
0.0392699  1.06029  0.824668  0.41282
0.0392699  1.06029  0.903208  -5.36666
0.0392699  1.06029  0.981748  -3.71538
0.0392699  1.06029  1.06029  -2.0641
0.0392699  1.06029  1.13883  -2.0641
0.0392699  1.06029  1.21737  -1.23846
0.0392699  1.06029  1.29591  -1.23846
0.0392699  1.06029  1.37445  -0.41282
0.0392699  1.06029  1.45299  -1.23846
0.0392699  1.06029  1.53153  0.41282
0.0392699  1.13883  0.0392699  -5.36666
0.0392699  1.13883  0.11781  -6.19229
0.0392699  1.13883  0.19635  -6.19229
0.0392699  1.13883  0.274889  -6.19229
0.0392699  1.13883  0.353429  -9.49485
0.0392699  1.13883  0.431969  -6.19229
0.0392699  1.13883  0.510509  -2.0641
0.0392699  1.13883  0.589049  -2.0641
0.0392699  1.13883  0.667588  -9.49485
0.0392699  1.13883  0.746128  -8.66921
0.0392699  1.13883  0.824668  0.41282
0.0392699  1.13883  0.903208  -2.88974
0.0392699  1.13883  0.981748  -0.41282
0.0392699  1.13883  1.06029  -2.0641
0.0392699  1.13883  1.13883  -4.54102
0.0392699  1.13883  1.21737  -0.41282
0.0392699  1.13883  1.29591  -0.41282
0.0392699  1.13883  1.37445  -0.41282
0.0392699  1.13883  1.45299  -1.23846
0.0392699  1.13883  1.53153  0.41282
0.0392699  1.21737  0.0392699  -7.01793
0.0392699  1.21737  0.11781  -9.49485
0.0392699  1.21737  0.19635  -5.36666
0.0392699  1.21737  0.274889  -5.36666
0.0392699  1.21737  0.353429  -3.71538
0.0392699  1.21737  0.431969  -2.0641
0.0392699  1.21737  0.510509  -4.54102
0.0392699  1.21737  0.589049  -1.23846
0.0392699  1.21737  0.667588  -4.54102
0.0392699  1.21737  0.746128  -5.36666
0.0392699  1.21737  0.824668  0.41282
0.0392699  1.21737  0.903208  -2.0641
0.0392699  1.21737  0.981748  -1.23846
0.0392699  1.21737  1.06029  -2.0641
0.0392699  1.21737  1.13883  -0.41282
0.0392699  1.21737  1.21737  -1.23846
0.0392699  1.21737  1.29591  -1.23846
0.0392699  1.21737  1.37445  -2.0641
0.0392699  1.21737  1.45299  0.41282
0.0392699  1.21737  1.53153  0.41282
0.0392699  1.29591  0.0392699  -7.01793
0.0392699  1.29591  0.11781  -3.71538
0.0392699  1.29591  0.19635  -7.84357
0.0392699  1.29591  0.274889  -2.0641
0.0392699  1.29591  0.353429  -2.88974
0.0392699  1.29591  0.431969  -2.0641
0.0392699  1.29591  0.510509  -4.54102
0.0392699  1.29591  0.589049  -2.88974
0.0392699  1.29591  0.667588  -3.71538
0.0392699  1.29591  0.746128  -3.71538
0.0392699  1.29591  0.824668  0.41282
0.0392699  1.29591  0.903208  -0.41282
0.0392699  1.29591  0.981748  -0.41282
0.0392699  1.29591  1.06029  -1.23846
0.0392699  1.29591  1.13883  0.41282
0.0392699  1.29591  1.21737  -2.0641
0.0392699  1.29591  1.29591  -1.23846
0.0392699  1.29591  1.37445  -0.41282
0.0392699  1.29591  1.45299  -0.41282
0.0392699  1.29591  1.53153  0.41282
0.0392699  1.37445  0.0392699  -2.0641
0.0392699  1.37445  0.11781  -3.71538
0.0392699  1.37445  0.19635  -2.88974
0.0392699  1.37445  0.274889  -0.41282
0.0392699  1.37445  0.353429  -3.71538
0.0392699  1.37445  0.431969  -2.88974
0.0392699  1.37445  0.510509  -0.41282
0.0392699  1.37445  0.589049  -1.23846
0.0392699  1.37445  0.667588  -2.0641
0.0392699  1.37445  0.746128  -3.71538
0.0392699  1.37445  0.824668  0.41282
0.0392699  1.37445  0.903208  -2.0641
0.0392699  1.37445  0.981748  -3.71538
0.0392699  1.37445  1.06029  -1.23846
0.0392699  1.37445  1.13883  0.41282
0.0392699  1.37445  1.21737  -0.41282
0.0392699  1.37445  1.29591  -2.88974
0.0392699  1.37445  1.37445  -0.41282
0.0392699  1.37445  1.45299  0.41282
0.0392699  1.37445  1.53153  -0.41282
0.0392699  1.45299  0.0392699  -6.19229
0.0392699  1.45299  0.11781  -2.0641
0.0392699  1.45299  0.19635  -0.41282
0.0392699  1.45299  0.274889  -2.88974
0.0392699  1.45299  0.353429  -4.54102
0.0392699  1.45299  0.431969  -1.23846
0.0392699  1.45299  0.510509  -2.0641
0.0392699  1.45299  0.589049  0.41282
0.0392699  1.45299  0.667588  -0.41282
0.0392699  1.45299  0.746128  -4.54102
0.0392699  1.45299  0.824668  0.41282
0.0392699  1.45299  0.903208  -1.23846
0.0392699  1.45299  0.981748  -1.23846
0.0392699  1.45299  1.06029  0.41282
0.0392699  1.45299  1.13883  -0.41282
0.0392699  1.45299  1.21737  0.41282
0.0392699  1.45299  1.29591  -0.41282
0.0392699  1.45299  1.37445  -0.41282
0.0392699  1.45299  1.45299  0.41282
0.0392699  1.45299  1.53153  0.41282
0.0392699  1.53153  0.0392699  0.41282
0.0392699  1.53153  0.11781  -1.23846
0.0392699  1.53153  0.19635  0.41282
0.0392699  1.53153  0.274889  0.41282
0.0392699  1.53153  0.353429  0.41282
0.0392699  1.53153  0.431969  0.41282
0.0392699  1.53153  0.510509  -2.0641
0.0392699  1.53153  0.589049  0.41282
0.0392699  1.53153  0.667588  -2.0641
0.0392699  1.53153  0.746128  -1.23846
0.0392699  1.53153  0.824668  0.41282
0.0392699  1.53153  0.903208  0.41282
0.0392699  1.53153  0.981748  0.41282
0.0392699  1.53153  1.06029  0.41282
0.0392699  1.53153  1.13883  0.41282
0.0392699  1.53153  1.21737  0.41282
0.0392699  1.53153  1.29591  0.41282
0.0392699  1.53153  1.37445  0.41282
0.0392699  1.53153  1.45299  0.41282
0.0392699  1.53153  1.53153  0.41282
0.11781  0.0392699  0.0392699  -26.0076
0.11781  0.0392699  0.11781  -24.3564
0.11781  0.0392699  0.19635  -28.4846
0.11781  0.0392699  0.274889  -24.3564
0.11781  0.0392699  0.353429  -11.9718
0.11781  0.0392699  0.431969  -21.8794
0.11781  0.0392699  0.510509  -21.8794
0.11781  0.0392699  0.589049  -18.5769
0.11781  0.0392699  0.667588  -9.49485
0.11781  0.0392699  0.746128  -30.1358
0.11781  0.0392699  0.824668  0.41282
0.11781  0.0392699  0.903208  -18.5769
0.11781  0.0392699  0.981748  -11.9718
0.11781  0.0392699  1.06029  -5.36666
0.11781  0.0392699  1.13883  -5.36666
0.11781  0.0392699  1.21737  -7.01793
0.11781  0.0392699  1.29591  -2.0641
0.11781  0.0392699  1.37445  -3.71538
0.11781  0.0392699  1.45299  -6.19229
0.11781  0.0392699  1.53153  0.41282
0.11781  0.11781  0.0392699  -27.6589
0.11781  0.11781  0.11781  -16.9256
0.11781  0.11781  0.19635  -24.3564
0.11781  0.11781  0.274889  -17.7512
0.11781  0.11781  0.353429  -21.0538
0.11781  0.11781  0.431969  -14.4487
0.11781  0.11781  0.510509  -10.3205
0.11781  0.11781  0.589049  -18.5769
0.11781  0.11781  0.667588  -17.7512
0.11781  0.11781  0.746128  -28.4846
0.11781  0.11781  0.824668  0.41282
0.11781  0.11781  0.903208  -9.49485
0.11781  0.11781  0.981748  -8.66921
0.11781  0.11781  1.06029  -10.3205
0.11781  0.11781  1.13883  -8.66921
0.11781  0.11781  1.21737  -5.36666
0.11781  0.11781  1.29591  -3.71538
0.11781  0.11781  1.37445  -2.0641
0.11781  0.11781  1.45299  -2.0641
0.11781  0.11781  1.53153  0.41282
0.11781  0.19635  0.0392699  -24.3564
0.11781  0.19635  0.11781  -30.1358
0.11781  0.19635  0.19635  -25.182
0.11781  0.19635  0.274889  -24.3564
0.11781  0.19635  0.353429  -15.2743
0.11781  0.19635  0.431969  -16.9256
0.11781  0.19635  0.510509  -20.2282
0.11781  0.19635  0.589049  -12.7974
0.11781  0.19635  0.667588  -14.4487
0.11781  0.19635  0.746128  -32.6128
0.11781  0.19635  0.824668  0.41282
0.11781  0.19635  0.903208  -11.1461
0.11781  0.19635  0.981748  -11.9718
0.11781  0.19635  1.06029  -9.49485
0.11781  0.19635  1.13883  -3.71538
0.11781  0.19635  1.21737  -5.36666
0.11781  0.19635  1.29591  -5.36666
0.11781  0.19635  1.37445  -2.0641
0.11781  0.19635  1.45299  -2.0641
0.11781  0.19635  1.53153  0.41282
0.11781  0.274889  0.0392699  -21.8794
0.11781  0.274889  0.11781  -30.9615
0.11781  0.274889  0.19635  -19.4025
0.11781  0.274889  0.274889  -22.7051
0.11781  0.274889  0.353429  -12.7974
0.11781  0.274889  0.431969  -16.9256
0.11781  0.274889  0.510509  -15.2743
0.11781  0.274889  0.589049  -17.7512
0.11781  0.274889  0.667588  -11.9718
0.11781  0.274889  0.746128  -21.8794
0.11781  0.274889  0.824668  0.41282
0.11781  0.274889  0.903208  -8.66921
0.11781  0.274889  0.981748  -5.36666
0.11781  0.274889  1.06029  -6.19229
0.11781  0.274889  1.13883  -2.0641
0.11781  0.274889  1.21737  -5.36666
0.11781  0.274889  1.29591  -2.0641
0.11781  0.274889  1.37445  -5.36666
0.11781  0.274889  1.45299  -0.41282
0.11781  0.274889  1.53153  -0.41282
0.11781  0.353429  0.0392699  -21.0538
0.11781  0.353429  0.11781  -26.0076
0.11781  0.353429  0.19635  -15.2743
0.11781  0.353429  0.274889  -19.4025
0.11781  0.353429  0.353429  -16.9256
0.11781  0.353429  0.431969  -22.7051
0.11781  0.353429  0.510509  -15.2743
0.11781  0.353429  0.589049  -10.3205
0.11781  0.353429  0.667588  -12.7974
0.11781  0.353429  0.746128  -23.5307
0.11781  0.353429  0.824668  0.41282
0.11781  0.353429  0.903208  -7.84357
0.11781  0.353429  0.981748  -8.66921
0.11781  0.353429  1.06029  -7.84357
0.11781  0.353429  1.13883  -7.01793
0.11781  0.353429  1.21737  -2.0641
0.11781  0.353429  1.29591  -0.41282
0.11781  0.353429  1.37445  -2.0641
0.11781  0.353429  1.45299  -3.71538
0.11781  0.353429  1.53153  0.41282
0.11781  0.431969  0.0392699  -19.4025
0.11781  0.431969  0.11781  -19.4025
0.11781  0.431969  0.19635  -21.0538
0.11781  0.431969  0.274889  -14.4487
0.11781  0.431969  0.353429  -24.3564
0.11781  0.431969  0.431969  -10.3205
0.11781  0.431969  0.510509  -21.8794
0.11781  0.431969  0.589049  -15.2743
0.11781  0.431969  0.667588  -13.623
0.11781  0.431969  0.746128  -23.5307
0.11781  0.431969  0.824668  0.41282
0.11781  0.431969  0.903208  -12.7974
0.11781  0.431969  0.981748  -7.01793
0.11781  0.431969  1.06029  -4.54102
0.11781  0.431969  1.13883  -6.19229
0.11781  0.431969  1.21737  -0.41282
0.11781  0.431969  1.29591  -3.71538
0.11781  0.431969  1.37445  -4.54102
0.11781  0.431969  1.45299  -1.23846
0.11781  0.431969  1.53153  0.41282
0.11781  0.510509  0.0392699  -25.182
0.11781  0.510509  0.11781  -20.2282
0.11781  0.510509  0.19635  -20.2282
0.11781  0.510509  0.274889  -16.9256
0.11781  0.510509  0.353429  -16.1
0.11781  0.510509  0.431969  -8.66921
0.11781  0.510509  0.510509  -11.9718
0.11781  0.510509  0.589049  -10.3205
0.11781  0.510509  0.667588  -11.9718
0.11781  0.510509  0.746128  -24.3564
0.11781  0.510509  0.824668  0.41282
0.11781  0.510509  0.903208  -7.01793
0.11781  0.510509  0.981748  -7.84357
0.11781  0.510509  1.06029  -5.36666
0.11781  0.510509  1.13883  -2.88974
0.11781  0.510509  1.21737  -2.0641
0.11781  0.510509  1.29591  -3.71538
0.11781  0.510509  1.37445  -2.0641
0.11781  0.510509  1.45299  -1.23846
0.11781  0.510509  1.53153  0.41282
0.11781  0.589049  0.0392699  -17.7512
0.11781  0.589049  0.11781  -24.3564
0.11781  0.589049  0.19635  -20.2282
0.11781  0.589049  0.274889  -18.5769
0.11781  0.589049  0.353429  -10.3205
0.11781  0.589049  0.431969  -10.3205
0.11781  0.589049  0.510509  -12.7974
0.11781  0.589049  0.589049  -11.1461
0.11781  0.589049  0.667588  -8.66921
0.11781  0.589049  0.746128  -15.2743
0.11781  0.589049  0.824668  0.41282
0.11781  0.589049  0.903208  -8.66921
0.11781  0.589049  0.981748  -7.01793
0.11781  0.589049  1.06029  -7.84357
0.11781  0.589049  1.13883  -4.54102
0.11781  0.589049  1.21737  -4.54102
0.11781  0.589049  1.29591  -2.88974
0.11781  0.589049  1.37445  -0.41282
0.11781  0.589049  1.45299  -0.41282
0.11781  0.589049  1.53153  0.41282
0.11781  0.667588  0.0392699  -12.7974
0.11781  0.667588  0.11781  -16.9256
0.11781  0.667588  0.19635  -13.623
0.11781  0.667588  0.274889  -11.9718
0.11781  0.667588  0.353429  -6.19229
0.11781  0.667588  0.431969  -8.66921
0.11781  0.667588  0.510509  -7.01793
0.11781  0.667588  0.589049  -8.66921
0.11781  0.667588  0.667588  -15.2743
0.11781  0.667588  0.746128  -17.7512
0.11781  0.667588  0.824668  0.41282
0.11781  0.667588  0.903208  -8.66921
0.11781  0.667588  0.981748  -6.19229
0.11781  0.667588  1.06029  -5.36666
0.11781  0.667588  1.13883  -3.71538
0.11781  0.667588  1.21737  -0.41282
0.11781  0.667588  1.29591  -2.88974
0.11781  0.667588  1.37445  -0.41282
0.11781  0.667588  1.45299  0.41282
0.11781  0.667588  1.53153  -0.41282
0.11781  0.746128  0.0392699  -26.0076
0.11781  0.746128  0.11781  -26.0076
0.11781  0.746128  0.19635  -32.6128
0.11781  0.746128  0.274889  -16.9256
0.11781  0.746128  0.353429  -16.9256
0.11781  0.746128  0.431969  -19.4025
0.11781  0.746128  0.510509  -17.7512
0.11781  0.746128  0.589049  -18.5769
0.11781  0.746128  0.667588  -17.7512
0.11781  0.746128  0.746128  -27.6589
0.11781  0.746128  0.824668  0.41282
0.11781  0.746128  0.903208  -8.66921
0.11781  0.746128  0.981748  -11.1461
0.11781  0.746128  1.06029  -16.1
0.11781  0.746128  1.13883  -5.36666
0.11781  0.746128  1.21737  -7.84357
0.11781  0.746128  1.29591  -4.54102
0.11781  0.746128  1.37445  -1.23846
0.11781  0.746128  1.45299  -2.0641
0.11781  0.746128  1.53153  0.41282
0.11781  0.824668  0.0392699  0.41282
0.11781  0.824668  0.11781  0.41282
0.11781  0.824668  0.19635  0.41282
0.11781  0.824668  0.274889  0.41282
0.11781  0.824668  0.353429  0.41282
0.11781  0.824668  0.431969  0.41282
0.11781  0.824668  0.510509  0.41282
0.11781  0.824668  0.589049  0.41282
0.11781  0.824668  0.667588  0.41282
0.11781  0.824668  0.746128  0.41282
0.11781  0.824668  0.824668  0.41282
0.11781  0.824668  0.903208  0.41282
0.11781  0.824668  0.981748  0.41282
0.11781  0.824668  1.06029  0.41282
0.11781  0.824668  1.13883  0.41282
0.11781  0.824668  1.21737  0.41282
0.11781  0.824668  1.29591  0.41282
0.11781  0.824668  1.37445  0.41282
0.11781  0.824668  1.45299  0.41282
0.11781  0.824668  1.53153  0.41282
0.11781  0.903208  0.0392699  -7.84357
0.11781  0.903208  0.11781  -11.1461
0.11781  0.903208  0.19635  -11.1461
0.11781  0.903208  0.274889  -8.66921
0.11781  0.903208  0.353429  -11.1461
0.11781  0.903208  0.431969  -10.3205
0.11781  0.903208  0.510509  -7.01793
0.11781  0.903208  0.589049  -5.36666
0.11781  0.903208  0.667588  -12.7974
0.11781  0.903208  0.746128  -10.3205
0.11781  0.903208  0.824668  0.41282
0.11781  0.903208  0.903208  -7.01793
0.11781  0.903208  0.981748  -3.71538
0.11781  0.903208  1.06029  -3.71538
0.11781  0.903208  1.13883  -2.88974
0.11781  0.903208  1.21737  -2.0641
0.11781  0.903208  1.29591  -1.23846
0.11781  0.903208  1.37445  -1.23846
0.11781  0.903208  1.45299  -1.23846
0.11781  0.903208  1.53153  0.41282
0.11781  0.981748  0.0392699  -2.0641
0.11781  0.981748  0.11781  -8.66921
0.11781  0.981748  0.19635  -5.36666
0.11781  0.981748  0.274889  -6.19229
0.11781  0.981748  0.353429  -2.88974
0.11781  0.981748  0.431969  -4.54102
0.11781  0.981748  0.510509  -9.49485
0.11781  0.981748  0.589049  -9.49485
0.11781  0.981748  0.667588  -7.01793
0.11781  0.981748  0.746128  -7.01793
